,Unnamed: 0,Date,Open,High,Low,Close,Volume,Ex-Dividend,Split Ratio,Adj. Open,Adj. High,Adj. Low,Adj. Close,Adj. Volume,volume_adi,volume_obv,volume_obvm,volume_cmf,volume_fi,volume_em,volume_vpt,volume_nvi,volatility_atr,volatility_bbh,volatility_bbl,volatility_bbm,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kchi,volatility_kcli,volatility_dch,volatility_dcl,volatility_dchi,volatility_dcli,trend_macd,trend_macd_signal,trend_macd_diff,trend_ema_fast,trend_ema_slow,trend_adx,trend_adx_pos,trend_adx_neg,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_diff,trend_trix,trend_mass_index,trend_cci,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_a,trend_ichimoku_b,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,momentum_rsi,momentum_mfi,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,others_dr,others_dlr,others_cr
53,53,2018-01-09,10.83,10.91,10.75,10.76,9311576.0,0.0,1.0,10.83,10.91,10.75,10.76,9311576.0,-4381411.00000011,-9311576.0,-5544741.0,-0.14675489043730708,-240715.80000000127,-1.5367652735800744e-09,-99747.5782132365,1010.9984830690707,0.4109682947326701,12.04470077747581,10.373299222524189,11.209,0.0,0.0,11.123999999999999,11.430000000000003,10.817999999999994,0.0,0.0,11.81,10.58,0.0,0.0,0.010384293231009423,0.10020353185950547,-0.08981923862849604,11.026038667329985,11.015654374098975,20.0,20.0,20.0,0.749586776859504,0.8719008264462809,0.12231404958677683,0.16532618563430665,25.628929953658723,-68.59182952390887,0.2810000000000006,47.63063123713227,66.65089735843311,-19.020266121300843,11.10125,10.907499999999999,10.775,10.775,48.0,16.0,32.0,39.702076417383076,27.802385976532634,5.007409253129552,35.693056546277546,9.1603053435114,14.167859414758246,-90.83969465648859,-0.022195588235289776,-0.18552875695732052,-0.1857010747212673,-1.7351598173515947
54,54,2018-01-08,10.9,10.93,10.825,10.87,6686443.0,0.0,1.0,10.9,10.93,10.825,10.87,6686443.0,-9102835.142857201,6686443.0,-5944929.4,-0.18911716072281826,149833.70999999976,-1.576564960224267e-09,51080.17871971366,1021.3339694201486,0.3937562736803365,12.022506620089818,10.424493379910178,11.223499999999998,0.0,0.0,11.069166666666664,11.35666666666667,10.781666666666661,0.0,0.0,11.81,10.6,0.0,0.0,-0.0026760316840128695,0.07962752292081537,-0.08230355460482824,11.002030263368097,11.00470629505211,20.0,20.0,20.0,0.7392040643522437,0.8662150719729045,0.12701100762066075,0.13803920556791396,25.504361870104734,-66.03232194870682,-0.06349999999999767,39.68147635416225,63.59514798075549,-23.913671626593242,11.10125,10.907499999999999,10.7125,10.73,44.0,12.0,32.0,44.260189813217075,24.81878481927744,4.490524964316115,37.008118765053595,17.55725190839686,12.468193384223838,-82.44274809160314,-0.02473970588234664,1.0223048327137496,1.0171146399479358,-0.7305936073059405
55,55,2018-01-05,10.86,10.92,10.78,10.87,5346599.0,0.0,1.0,10.86,10.92,10.78,10.87,5346599.0,572393.5714285006,0.0,-4175347.7,-0.13848858746292472,-436147.46999999776,-1.329299183524722e-09,68355.8299256502,1021.3339694201486,0.3756308255603125,11.99996099093217,10.474039009067827,11.236999999999998,0.0,0.0,11.005833333333332,11.254333333333337,10.757333333333328,0.0,0.0,11.81,10.68,0.0,0.0,-0.012876000122407305,0.06112674909255806,-0.07400274921496536,10.98171615739448,10.994592157516887,20.0,20.0,20.0,0.7554585152838427,0.8445414847161574,0.08908296943231475,0.11239524840345191,25.297532237133197,-71.4582605410431,0.1830000000000016,31.037211930598772,58.63710880489186,-27.599896874293087,11.10125,10.907499999999999,10.5525,10.73,40.0,8.0,32.0,44.26018981321707,26.271757318987753,4.038886053015066,44.98269637282211,17.55725190839686,14.758269720101701,-82.44274809160314,-0.0701514705882289,0.0,0.0,-0.7305936073059405
56,56,2018-01-04,10.84,10.97,10.83,10.83,5148501.0,0.0,1.0,10.84,10.97,10.83,10.83,5148501.0,-3620901.2857143246,-5148501.0,-6166451.0,-0.12291905987660626,61517.67999999869,-5.716509916623103e-10,-18945.72585096556,1017.5756107470295,0.35880005230600454,12.005580959718518,10.439419040281482,11.2225,0.0,0.0,10.927166666666665,11.16366666666667,10.690666666666662,0.0,0.0,11.81,10.68,0.0,0.0,-0.023873056523834535,0.0441267370856026,-0.06799979360943714,10.958373501023585,10.98224655754742,20.0,20.0,20.0,0.8524124881740777,0.8183538315988649,0.03405865657521279,0.08802366943298419,24.972421263208563,-62.928912966709156,0.15750000000000064,19.15169361989475,51.8667134076687,-32.71501978777395,10.897499999999999,10.907499999999999,10.4975,10.675,36.0,4.0,32.0,42.69758485438353,27.439117797332102,3.5635655310539445,48.63888499267881,14.503816793893106,16.53944020356227,-85.49618320610689,-0.07769558823528655,-0.36798528058876734,-0.3686640120218687,-1.0958904109588996
57,57,2018-01-03,10.85,10.97,10.79,10.87,6181190.0,0.0,1.0,10.85,10.97,10.79,10.87,6181190.0,-5835299.88888893,6181190.0,-2544178.2,-0.11083045117469957,0.0,-4.6448302654124827e-10,3884.1541120995134,1017.5756107470295,0.34602861999843293,11.976414820615535,10.404585179384465,11.1905,0.0,0.0,10.853499999999999,11.049000000000003,10.657999999999992,0.0,0.0,11.81,10.68,0.0,0.0,-0.029058369119502103,0.029489680795794948,-0.05854804991529705,10.944776735430779,10.97383510455028,20.0,20.0,20.0,0.8689175769612711,0.8073485600794442,0.06156901688182692,0.06609464793366857,24.621127324492264,-56.947500016234265,0.5594999999999999,9.326124634843028,44.45404708432429,-35.12792244948126,10.94375,10.907499999999999,10.415000000000001,10.592500000000001,32.0,4.0,28.0,44.94051613990769,33.280770128143516,3.2142601381134286,43.71481139853506,17.55725190839686,16.53944020356227,-82.44274809160314,-0.06157794117646276,0.3693444136657398,0.3686640120218687,-0.7305936073059405
58,58,2018-01-02,10.87,10.92,10.78,10.88,4564539.0,0.0,1.0,10.87,10.92,10.78,10.88,4564539.0,1269432.1111111366,4564539.0,-1382259.9,-0.08881467021962743,-29198.100000000413,-8.984325537733594e-10,27029.08787474926,1018.5117428636322,0.3313122899985449,11.933898495658836,10.379101504341163,11.1565,0.0,0.0,10.863833333333332,11.058333333333337,10.669333333333325,0.0,0.0,11.81,10.68,0.0,0.0,-0.031998859281987535,0.017191949222464958,-0.049190808504452496,10.934810561382813,10.9668094206648,20.0,20.0,20.0,0.8384050367261282,0.8656873032528859,0.027282266526757692,0.046789747354781155,24.29034946599815,-54.10084838033359,0.37349999999999994,6.959693882702831,37.38718360858059,-30.427489725877763,10.96875,10.907499999999999,10.415000000000001,10.592500000000001,28.000000000000004,4.0,24.000000000000004,45.555249762441825,30.086156327656724,2.921055387299159,41.40195660054997,18.320610687022935,16.79389312977096,-81.67938931297707,-0.07085294117646512,0.09199632014720294,0.09195402946788889,-0.639269406392684
59,59,2017-12-29,10.77,10.875,10.74,10.83,4765527.0,0.0,1.0,10.77,10.875,10.74,10.83,4765527.0,3544740.000000066,-4765527.0,-639569.4,-0.04082318007751584,56626.519999998796,-1.2411489038820224e-09,-17701.191904492593,1018.5117428636322,0.3176471264272203,11.87716405317364,10.357835946826363,11.117500000000001,0.0,0.0,10.862999999999998,11.026000000000005,10.699999999999992,0.0,0.0,11.81,10.68,0.0,0.0,-0.03788916467390102,0.0061757095608536055,-0.04406487423475463,10.918685144360104,10.956574309034005,20.0,20.0,20.0,0.813714285714286,0.9177142857142859,0.10399999999999998,0.02908664701276379,23.88400009465121,-56.3629135251075,-0.39750000000000085,3.4038157955525006,30.315782935347215,-26.911967139794715,10.93125,10.907499999999999,10.4575,10.592500000000001,24.0,4.0,20.0,42.798476475071844,33.43683888766854,2.5631656776768907,43.53423546576839,14.503816793893106,16.79389312977096,-85.49618320610689,-0.09536764705881673,-0.4595588235294157,-0.4606180414897576,-1.0958904109588996
60,60,2017-12-28,10.71,10.77,10.61,10.76,3348160.0,0.0,1.0,10.71,10.77,10.61,10.76,3348160.0,4518149.000000009,-3348160.0,-1827121.3,-0.047415661499575705,145965.4800000012,-1.7365729029941655e-09,-43541.32317721103,1011.9285644702384,0.31067233168241887,11.76602181060746,10.363978189392542,11.065000000000001,0.0,0.0,10.831833333333332,10.987333333333337,10.676333333333323,0.0,0.0,11.75,10.68,0.0,0.0,-0.04760774055339745,-0.004580993649676367,-0.04302674690372108,10.894271128904926,10.941878869458323,20.0,20.0,20.0,0.7384615384615382,0.9372781065088757,0.1988165680473375,0.011912096400808831,23.427383703141075,-69.9978389345356,-0.38500000000000156,-2.8597195582978325,23.196529477500533,-26.056249035798366,11.017499999999998,10.907499999999999,10.4575,10.592500000000001,20.0,56.00000000000001,-36.00000000000001,38.98727871103108,23.11535106879836,2.1083986421938516,48.46437884610929,11.194029850746297,14.672819110554107,-88.8059701492537,-0.13236764705881754,-0.6463527239150557,-0.6484506279260671,-1.7351598173515947
61,61,2017-12-27,10.68,10.74,10.605,10.67,2918038.0,0.0,1.0,10.68,10.74,10.605,10.67,2918038.0,2821564.5185185107,-2918038.0,-1308125.4,-0.08884909726466601,295598.2400000003,-1.8435015404876822e-09,-46048.304401926405,1003.4644779644464,0.29955287941938885,11.662386629789333,10.362613370210665,11.0125,0.0,0.0,10.809166666666664,10.954666666666672,10.663666666666657,0.0,0.0,11.75,10.67,0.0,1.0,-0.06180093789283703,-0.01602499372255111,-0.045775944170285916,10.859766782501277,10.921567720394114,20.0,20.0,20.0,0.7361477572559368,0.9854881266490761,0.2493403693931393,-0.005797562636781213,23.04151834605827,-72.54083344877655,0.027499999999999858,-9.590698069181261,16.082247758600822,-25.672945827782083,11.0325,10.907499999999999,10.5425,10.592500000000001,16.0,100.0,-84.0,34.43780634633838,31.196692609901078,1.5279567873699795,46.85821702983615,12.264150943396148,12.653999196011844,-87.73584905660385,-0.18529411764705372,-0.8364312267657992,-0.8399489419976369,-2.5570776255707695
62,62,2017-12-26,10.75,10.84,10.62,10.64,3203892.0,0.0,1.0,10.75,10.84,10.62,10.64,3203892.0,-2729441.663299643,-3203892.0,-1126352.2,-0.16782181715239836,17312.159999999887,-2.249728489086851e-10,-33415.51224988915,1003.4644779644464,0.29387053088943255,11.59925185318506,10.340748146814938,10.969999999999999,0.0,0.0,10.805166666666665,10.95666666666667,10.653666666666657,0.0,0.0,11.75,10.64,0.0,1.0,-0.07459044742228649,-0.027738093653038167,-0.04685235376924832,10.825955599679514,10.9005460471018,20.0,20.0,20.0,0.790880503144654,0.8191823899371068,0.028301886792452824,-0.02363222880247353,22.863078893974446,-60.321657204053416,-0.00999999999999801,-13.852153667619918,9.250827213628359,-23.10298088124828,11.0325,10.907499999999999,10.6775,10.6775,12.0,100.0,-88.0,32.95858450070176,32.69323423189765,0.9471019101218688,43.20462462485044,6.603773584905695,10.020651459682705,-93.3962264150943,-0.22985294117646582,-0.2811621368322359,-0.28155814001635804,-2.8310502283104944
63,63,2017-12-22,10.62,10.73,10.58,10.71,3623439.0,0.0,1.0,10.62,10.73,10.58,10.71,3623439.0,35822.418181878515,3623439.0,167149.3,-0.12650852163934526,28216.040000000652,-7.630987193834452e-10,14830.283264687312,1003.4644779644464,0.28359406439733026,11.580317426069188,10.314682573930812,10.9475,0.0,0.0,10.791833333333331,10.942333333333337,10.641333333333325,0.0,0.0,11.75,10.64,0.0,0.0,-0.07821244691283447,-0.03783297064165441,-0.040379476271180055,10.808115871007438,10.886328317920272,20.0,20.0,20.0,0.7656250000000001,0.9322916666666661,0.16666666666666596,-0.039501808646935026,22.80796663356497,-59.78265174785893,-0.16750000000000043,-13.016793602266791,3.395463885136243,-16.412257487403032,11.02,10.907499999999999,10.7675,10.7675,8.0,96.0,-88.0,39.90786954576541,41.63083291569026,0.5517406061740612,52.08434177649144,23.423423423423575,14.097115983908465,-76.57657657657643,-0.2800294117647013,0.6578947368421018,0.6557400546158831,-2.191780821917799
64,64,2017-12-21,10.49,10.68,10.46,10.62,6056381.0,0.0,1.0,10.49,10.68,10.46,10.62,6056381.0,5410089.054545432,-6056381.0,-1107133.1,-0.11110070615307178,-57049.78000000385,-1.224780947352929e-09,-27055.543509509895,1003.4644779644464,0.2811944883689495,11.515200584169534,10.299799415830467,10.9075,0.0,0.0,10.762999999999996,10.925000000000004,10.600999999999992,0.0,0.0,11.75,10.62,0.0,1.0,-0.08729238739598344,-0.04772485895991136,-0.03956752843607208,10.779174410939822,10.866466798335805,20.0,20.0,20.0,0.6878504672897198,1.0224299065420555,0.3345794392523357,-0.05490641073135972,22.819401246185485,-71.35484936803263,-0.14750000000000085,-13.959718185498518,-1.6041950166523447,-12.355523168846174,10.96,10.907499999999999,10.7675,10.7675,4.0,100.0,-96.0,34.58891513962055,30.668327495977792,0.022208235949508486,52.95562875416291,30.476190476190247,20.167795828173166,-69.52380952380975,-0.33892647058823044,-0.8403361344538007,-0.8438868645864517,-3.013698630136985
65,65,2017-12-20,10.58,10.665,10.43,10.58,7954460.0,0.0,1.0,10.58,10.665,10.43,10.58,7954460.0,4953070.241779501,-7954460.0,-1902579.1,-0.032711004340844806,-563032.7300000034,-9.617210795431847e-10,-80854.25930146099,1003.4644779644464,0.2778948820568817,11.448999875548699,10.286000124451304,10.867500000000001,0.0,0.0,10.733166666666664,10.904666666666671,10.561666666666659,0.0,0.0,11.75,10.58,0.0,1.0,-0.09658245305228341,-0.05749638170394368,-0.03908607134833973,10.748531695006942,10.845114148059226,20.0,20.0,20.0,0.7480916030534348,0.99236641221374,0.2442748091603052,-0.06995419527613071,22.868994957594047,-72.51335338841699,0.0024999999999977263,-15.515435909772815,-5.456098297726519,-10.059337612046296,10.945,10.907499999999999,10.8575,10.8575,24.0,100.0,-76.0,32.37604033143075,30.849838095407392,-0.5348547560854624,52.30579641893934,27.777777777777796,27.225797225797198,-72.2222222222222,-0.38139705882352715,-0.37664783427494575,-0.3773589383639475,-3.378995433789944
66,66,2017-12-19,10.93,10.98,10.62,10.65,11722392.0,0.0,1.0,10.93,10.98,10.62,10.65,11722392.0,-7568490.212765842,11722392.0,-215489.8,-0.19499304764520817,169980.33000000645,-7.21450148385588e-11,47598.0578499755,1003.4644779644464,0.2866166761956759,11.226511187237604,10.3984888127624,10.812500000000002,0.0,0.0,10.720499999999998,10.914000000000005,10.526999999999992,0.0,0.0,11.53,10.58,0.0,0.0,-0.09720471727562874,-0.06543805137063492,-0.031766665904993815,10.733372763877322,10.83057748115295,20.0,20.0,20.0,0.9111111111111105,0.851851851851852,0.05925925925925857,-0.08274699047701052,23.07442501503487,-22.649202576800427,0.05749999999999744,-18.400254537737005,-8.536807094679856,-9.863447443057149,10.9475,10.907499999999999,10.938749999999999,10.8925,20.0,96.0,-76.0,40.11249648747497,43.634073151190705,-0.9064618270322635,45.19365991758631,40.000000000000064,32.7513227513227,-59.999999999999936,-0.372073529411761,0.6616257088846833,0.6594465725280774,-2.739726027397249
67,67,2017-12-18,10.79,10.995,10.73,10.95,10885228.0,0.0,1.0,10.79,10.995,10.73,10.95,10885228.0,-2580301.886792397,10885228.0,254914.0,-0.07297204984647211,1084384.1599999978,-9.84709401418155e-11,384184.5000133116,1031.7310829775292,0.29078691361027037,11.035421040261252,10.531578959738749,10.7835,0.0,0.0,10.721999999999998,10.924000000000003,10.519999999999992,0.0,0.0,11.04,10.58,0.0,0.0,-0.07277062687051661,-0.06690456684766719,-0.005866060022849423,10.76670041944483,10.839471046315346,20.0,20.0,20.0,0.8890814558058926,0.8665511265164647,0.022530329289427886,-0.0879805877193581,23.232418901532313,60.08117748384034,0.046499999999999986,-18.235264084335885,-11.33624686879527,-6.899017215540615,10.951249999999998,10.907499999999999,10.963750000000001,10.8925,16.0,92.0,-76.0,61.751173623857724,56.98040828535431,-0.6593242336247818,50.62028068858643,92.0353982300885,53.27105866928878,-7.964601769911499,-0.3526323529411748,2.8169014084507005,2.7779564107075494,0.0
68,68,2017-12-15,10.7,11.02,10.68,10.8,22621726.0,0.0,1.0,10.7,11.02,10.68,10.8,22621726.0,534909.2896782635,-22621726.0,-2463712.5,-0.075293982080267,1634900.1000000038,-1.651698529173812e-10,-3260.516689174343,1031.7310829775292,0.2943021340666796,11.037710437747691,10.537289562252312,10.787500000000001,0.0,0.0,10.71933333333333,10.941333333333336,10.497333333333327,0.0,0.0,11.04,10.58,0.0,0.0,-0.0647092664170632,-0.06646550667123695,0.0017562402541737437,10.771823482366113,10.836532748783176,20.0,20.0,20.0,0.8756137479541733,0.8936170212765955,0.01800327332242213,-0.09042163443802058,23.41153009047391,24.09949223613457,0.0824999999999978,-18.837429559306425,-13.807496352668485,-5.02993320663794,10.9575,10.907499999999999,10.963750000000001,10.8925,12.0,88.0,-76.0,51.09927251182444,39.92310332555423,-0.7248269844746805,48.56640781164834,62.711864406779846,64.91575421228946,-37.288135593220154,-0.3270147058823536,-1.3698630136986134,-1.379332213233564,-1.3698630136986134
69,69,2017-12-14,10.68,10.795,10.5,10.63,5531775.0,0.0,1.0,10.68,10.795,10.5,10.63,5531775.0,-7309761.111664835,-5531775.0,-2540337.3,-0.0011545042853829313,1713104.959999992,-8.850906447953792e-10,-396960.8936453547,1015.4908714862163,0.29470912449048825,11.040672487868028,10.529327512131973,10.785,0.0,0.0,10.701999999999996,10.940000000000003,10.463999999999993,0.0,0.0,11.04,10.58,0.0,0.0,-0.07115941910666734,-0.06740428931280015,-0.00375512979386719,10.750004302986664,10.821163722093331,20.0,20.0,20.0,0.8382581648522548,0.9642301710730943,0.12597200622083948,-0.0937450259595909,23.590505946802313,-78.29043520188081,0.09500000000000064,-20.61503311255469,-15.780308969808138,-4.834724142746554,10.9575,10.907499999999999,11.061250000000001,10.8925,8.0,84.0,-76.0,41.69418275365324,37.70788483520503,-1.1116634970413468,50.06997076724566,33.89830508474595,62.88185590720476,-66.10169491525404,-0.30614705882352844,-1.5740740740740722,-1.5865941776317172,-2.9223744292237286
70,70,2017-12-13,10.76,10.77,10.54,10.65,5784116.0,0.0,1.0,10.76,10.77,10.54,10.65,5784116.0,-907795.5924833384,5784116.0,-1627109.7,-0.014755166620557734,2525641.500000006,-9.609041097311683e-10,-76191.60958241893,1015.4908714862163,0.29008704416973913,10.997695471192058,10.533304528807944,10.765500000000001,0.0,0.0,10.695999999999996,10.941000000000003,10.450999999999993,0.0,0.0,10.96,10.58,0.0,0.0,-0.07381208037251774,-0.06868584769344847,-0.0051262326790692675,10.73461891695878,10.808430997331298,20.0,20.0,20.0,0.839636913767019,0.987897125567322,0.14826021180030302,-0.09698457890877914,23.59752239407564,-67.86321219821954,0.06449999999999889,-21.995722162220822,-17.158644980145866,-4.837077182074957,10.9575,10.907499999999999,11.19125,10.8925,4.0,80.0,-76.0,43.11543655064305,43.286704994581044,-1.4212176699234407,48.80814918539794,37.28813559322046,44.63276836158207,-62.71186440677954,-0.2656764705882342,0.18814675446847673,0.1879699801577317,-2.739726027397249
71,71,2017-12-12,10.83,10.89,10.71,10.72,4361046.0,0.0,1.0,10.83,10.89,10.71,10.72,4361046.0,-4127968.637681118,4361046.0,-899201.3,-0.09113934322896958,-105365.60999999984,-4.918173345135994e-10,39546.77864136832,1022.165459373919,0.2865093981576149,10.96746261355666,10.53953738644334,10.7535,0.0,0.0,10.706166666666663,10.95566666666667,10.45666666666666,0.0,0.0,10.95,10.58,0.0,0.0,-0.06948492278562313,-0.0688456627287139,-0.0006392600569092299,10.732369839372604,10.801854762158227,20.0,20.0,20.0,0.8870728083209508,0.9346210995542341,0.0475482912332833,-0.09859348914147606,23.597418555749673,10.043728855947903,0.006499999999999062,-21.2633356423156,-17.982109644000943,-3.2812259983146568,10.9575,10.907499999999999,11.19125,10.8925,4.0,76.0,-72.0,48.213361351008025,42.189194833049655,-1.56194019779486,46.22509742786765,49.15254237288153,40.112994350282634,-50.84745762711847,-0.2431764705882351,0.657276995305156,0.6551263487221792,-2.100456621004554
72,72,2017-12-11,10.76,10.95,10.74,10.86,5134364.0,0.0,1.0,10.76,10.95,10.74,10.86,5134364.0,-3143004.7619047835,5134364.0,-65375.7,-0.1135032054283328,-136447.9199999994,-2.9462617157566703e-10,95717.41330670545,1022.165459373919,0.282473012574928,10.976480893182359,10.538519106817642,10.7575,0.0,0.0,10.721166666666662,10.969666666666669,10.47266666666666,0.0,0.0,10.95,10.58,0.0,0.0,-0.05417216618124421,-0.065910963171972,0.011738796990727787,10.75200534797571,10.806177514156953,20.0,20.0,20.0,0.8958031837916061,0.8986975397973946,0.0028943560057885787,-0.09634251926224519,23.456055561446824,54.664976135439346,-0.08750000000000036,-19.30868339445699,-18.681208509799852,-0.6274748846571363,10.9575,10.907499999999999,11.19125,10.8925,12.0,72.0,-60.0,57.08808424331229,42.52630296339413,-1.4086942862030372,45.901172912144716,72.88135593220336,53.10734463276844,-27.11864406779664,-0.22527941176470634,1.3059701492537101,1.2975158863133274,-0.8219178082191747
73,73,2017-12-08,10.72,10.79,10.67,10.76,4332640.0,0.0,1.0,10.72,10.79,10.67,10.76,4332640.0,2899800.5714285914,-4332640.0,-860983.6,-0.03861045246465311,-1136.2399999999757,-4.361380158791596e-10,27157.86524559479,1012.7532544073084,0.27586779739100453,10.976480893182359,10.538519106817642,10.7575,0.0,0.0,10.727833333333328,10.973333333333334,10.482333333333326,0.0,0.0,10.95,10.58,0.0,0.0,-0.049510117962176636,-0.06263079390892995,0.013120675946753313,10.753235299702837,10.802745417665014,20.0,20.0,20.0,0.8701854493580593,0.9144079885877315,0.04422253922967223,-0.09319867359684375,23.37537837313921,-12.532344970634373,-0.11749999999999972,-20.747479586606765,-19.4354042210341,-1.3120753655726638,10.75375,10.907499999999999,11.206249999999999,10.907499999999999,8.0,68.0,-60.0,50.02286687851489,42.72957634144956,-1.4656989335500823,49.437381074793265,55.93220338983053,59.32203389830513,-44.06779661016947,-0.22045588235294034,-0.9208103130755041,-0.925075977215073,-1.7351598173515947
74,74,2017-12-07,10.72,10.74,10.59,10.7,6138357.0,0.0,1.0,10.72,10.74,10.59,10.7,6138357.0,5030886.599999964,-6138357.0,-869181.2,-0.009305241532253363,-160638.88000000015,-1.4852005467749053e-10,-74124.15245401097,1012.7532544073084,0.2683058118630756,10.96272880011827,10.535271199881727,10.748999999999999,0.0,0.0,10.736833333333328,10.975333333333335,10.498333333333326,0.0,0.0,10.95,10.58,0.0,0.0,-0.05006565356916859,-0.06011776570547546,0.01005211213630687,10.745045223947221,10.79511087751639,20.0,20.0,20.0,0.8943560057887119,0.9088277858176551,0.014471780028943226,-0.09048504357420609,23.21310876212503,-47.22285576390955,-0.038999999999997925,-21.936568991392434,-20.14886345232517,-1.7877055390672645,10.771249999999998,10.907499999999999,11.116249999999999,10.907499999999999,4.0,64.0,-60.0,46.07515021060526,41.55263756800493,-1.6354125940126005,45.61289948776189,45.76271186440672,58.19209039548019,-54.23728813559328,-0.18467647058823466,-0.5576208178438735,-0.5591813265778178,-2.2831050228310557
75,75,2017-12-06,10.8,10.94,10.73,10.83,8070214.0,0.0,1.0,10.8,10.94,10.73,10.83,8070214.0,2480270.695238034,8070214.0,733286.2,-0.02355993708370289,261630.18000000107,2.2528664923831498e-10,63820.57246638672,1012.7532544073084,0.2662839681585702,10.956671422142252,10.537328577857748,10.747,0.0,0.0,10.764333333333328,11.000333333333336,10.528333333333325,0.0,0.0,10.95,10.58,0.0,0.0,-0.03958749887703661,-0.056011712162669314,0.016424213285632705,10.75811522952744,10.797702728404477,20.0,20.0,20.0,0.9350282485875699,0.8432203389830504,0.09180790960451957,-0.0856676136609099,23.148669242307097,55.138373344275294,-0.12700000000000067,-21.03259736332047,-20.441345988501112,-0.5912513748193575,10.771249999999998,10.907499999999999,11.108749999999999,10.907499999999999,4.0,60.0,-56.0,54.961122660424316,47.20288581139606,-1.5237048718079482,47.988404370465624,67.7966101694916,56.49717514124294,-32.2033898305084,-0.1257352941176464,1.214953271028052,1.207631954503885,-1.0958904109588996
76,76,2017-12-05,10.8,10.81,10.68,10.72,4910818.0,0.0,1.0,10.8,10.81,10.68,10.72,4910818.0,-2273072.058608,-4910818.0,-930034.8,0.0010723153967508543,-24550.780000001658,-2.2691463566018488e-10,48170.29111416107,1002.4667485915371,0.25797797043295806,10.947747169039573,10.535252830960424,10.741499999999998,0.0,0.0,10.762999999999995,10.976000000000003,10.549999999999994,0.0,0.0,10.95,10.58,0.0,0.0,-0.03968023386133268,-0.052745416389686266,0.013065182528353585,10.752251332863732,10.791931566725065,20.0,20.0,20.0,0.9092219020172907,0.90057636887608,0.008645533141210748,-0.08145209736062531,23.089715542394448,-3.467150707810088,-0.16149999999999842,-21.203795860099298,-20.771182852474823,-0.4326130076244752,10.7425,10.907499999999999,11.108749999999999,10.907499999999999,64.0,56.00000000000001,7.999999999999993,47.34419252917606,46.44702329483094,-1.641511256160462,48.443445391776265,49.15254237288153,54.237288135593275,-50.84745762711847,-0.11982352941176444,-1.0156971375807844,-1.0208905370243215,-2.100456621004554
77,77,2017-12-04,10.69,10.82,10.62,10.77,5034949.0,0.0,1.0,10.69,10.82,10.62,10.77,5034949.0,628698.3461538756,5034949.0,-1515062.7,0.0255488889653479,182115.9000000015,-7.607702548443712e-11,-26395.1339398922,1002.4667485915371,0.253836686830604,10.9343063912543,10.5386936087457,10.7365,0.0,0.0,10.747499999999993,10.954000000000004,10.540999999999993,0.0,0.0,10.95,10.58,0.0,0.0,-0.03532107827674302,-0.04926054867089092,0.013939470394147897,10.754981903026813,10.790302981303556,20.0,20.0,20.0,0.9048295454545447,0.8678977272727267,0.03693181818181801,-0.07676403209218549,23.12849457004455,1.382257899990911,-0.08649999999999913,-23.57487220819647,-21.29756536901816,-2.277306839178312,10.725,10.907499999999999,11.108749999999999,10.907499999999999,60.0,52.0,8.0,50.912180209551536,47.152880577392494,-1.6448374568241897,51.16501566215477,57.627118644067785,58.1920903954803,-42.372881355932215,-0.12967647058823317,0.4664179104477473,0.4653335525641289,-1.6438356164383494
78,78,2017-12-01,10.62,10.68,10.54,10.67,5811024.0,0.0,1.0,10.62,10.68,10.54,10.67,5811024.0,7498352.214285713,-5811024.0,166007.5,0.04818585531867045,-45010.30000000064,-4.4825798224117394e-11,-30471.750678190147,1002.4667485915371,0.25213406634270374,10.913773659943075,10.538226340056923,10.725999999999999,0.0,0.0,10.72716666666666,10.91366666666667,10.540666666666658,0.0,0.0,10.95,10.58,0.0,0.0,-0.039463470457704375,-0.04730113298497877,0.007837662527274393,10.74190773983847,10.781371210296175,20.0,20.0,20.0,0.8985714285714279,0.8757142857142856,0.022857142857142354,-0.07360950011056887,23.18631775461366,-68.82795021486821,0.2240000000000002,-25.28330370886073,-21.816262101941053,-3.4670416069196754,10.735,10.907499999999999,11.10125,10.907499999999999,56.00000000000001,48.0,8.000000000000007,44.02756545895791,47.24783331628784,-1.849518398033967,53.380500585107924,40.67796610169496,49.15254237288142,-59.32203389830504,-0.12970588235294045,-0.9285051067780881,-0.9328425854635114,-2.5570776255707695
